Total_Bsmt_SF,Gr_Liv_Area,Garage_Area,Year_Built,Year_Remod/Add,Mas_Vnr_Area,Full_Bath,BsmtFin_SF_1,Overall_Qual,Exter_Qual,Bsmt_Qual,Kitchen_Qual,Fireplace_Qu,Garage_Finish,Bsmt_Exposure,Heating_QC,MS_SubClass,Foundation,Garage_Type,Neighborhood_High,Neighborhood_Low,SalePrice
1851.0,1851,506.0,1969,1969,434.0,2,0.0,7.0,0,1,0,2,3,1,1,1,0,1,0,0,192100
698.0,1403,308.0,1915,1965,0.0,1,276.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,116000
588.0,1138,264.0,1958,1958,63.0,1,507.0,6.0,0,1,0,0,2,2,2,0,0,1,0,0,145000
2452.0,2452,886.0,2003,2003,724.0,2,1972.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,1,0,445000
1040.0,1040,484.0,1977,2008,0.0,2,532.0,5.0,0,2,1,0,1,1,0,1,0,0,0,0,150500
763.0,1655,440.0,1993,1994,0.0,2,0.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,175900
1116.0,1116,528.0,1974,1974,196.0,2,888.0,6.0,0,1,0,2,2,0,2,1,0,1,0,0,167900
879.0,1863,660.0,2006,2006,0.0,2,0.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,219210
1055.0,1845,462.0,1992,1992,0.0,2,0.0,6.0,1,2,1,2,2,0,2,1,1,1,0,0,189000
1176.0,1176,292.0,1957,1957,143.0,1,621.0,5.0,0,1,0,3,2,0,0,1,0,1,0,0,136500
864.0,892,416.0,1966,2008,47.0,1,240.0,5.0,0,1,1,0,1,1,2,1,0,0,0,0,137900
1022.0,1022,280.0,1910,2006,0.0,1,247.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,85000
2136.0,2136,528.0,1951,1951,44.0,2,756.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,137900
926.0,1604,472.0,1998,1998,0.0,2,851.0,6.0,0,2,0,0,3,3,2,1,1,1,0,0,195500
806.0,1647,216.0,1915,1950,0.0,1,0.0,6.0,0,2,0,0,1,0,0,0,1,0,0,0,128000
864.0,864,420.0,1961,2007,0.0,1,764.0,5.0,0,1,1,2,1,0,2,1,0,0,0,0,135000
1076.0,1076,576.0,1975,1975,176.0,1,294.0,5.0,0,1,0,1,1,2,0,1,0,0,0,0,143195
742.0,935,308.0,1930,1960,0.0,1,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,79500
835.0,1663,478.0,2003,2004,95.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,192500
768.0,1328,308.0,1950,1970,0.0,1,384.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,129500
806.0,1572,373.0,1995,1996,0.0,2,0.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,168000
739.0,1342,240.0,1939,1950,0.0,2,264.0,6.0,0,1,0,3,1,0,2,0,0,0,0,1,105000
981.0,981,576.0,1971,1971,0.0,1,282.0,6.0,0,1,0,0,1,0,0,1,0,0,0,0,143250
1099.0,1099,352.0,1995,2006,0.0,1,0.0,5.0,0,2,1,0,1,0,2,1,1,1,0,0,144000
948.0,2110,463.0,1994,2002,0.0,2,695.0,7.0,1,2,1,1,2,0,2,1,1,1,0,0,205000
970.0,1026,528.0,1974,1974,0.0,1,924.0,6.0,0,2,0,1,1,2,0,0,0,1,0,0,143000
1419.0,1419,588.0,2001,2001,0.0,1,964.0,9.214285714285714,1,3,2,2,3,2,2,1,1,1,0,0,290000
2330.0,2364,820.0,2009,2010,760.0,2,2188.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,611657
1040.0,1040,576.0,1996,1996,0.0,1,732.0,5.0,0,2,1,0,1,0,1,1,1,0,0,0,152000
1280.0,1280,506.0,1992,1992,0.0,2,263.0,8.0,1,2,1,0,2,0,2,1,1,1,1,0,191500
1143.0,2473,852.0,2004,2005,344.0,2,0.0,8.0,1,3,1,3,2,2,2,1,1,1,1,0,317000
680.0,1302,224.0,1940,1998,0.0,1,258.0,7.0,0,1,1,3,1,0,2,0,0,1,0,0,165250
1092.0,1092,264.0,1966,1966,0.0,1,609.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,123000
988.0,1188,621.0,1956,1956,0.0,1,776.0,6.0,0,1,0,2,1,3,0,1,0,1,0,0,185000
1045.0,1045,528.0,1962,1962,0.0,1,809.0,7.0,0,1,0,0,1,0,1,1,0,0,0,0,120000
1093.0,1093,484.0,1966,1966,0.0,2,792.0,6.0,0,1,0,1,2,0,1,1,0,1,0,0,158500
798.0,1640,520.0,2004,2004,0.0,2,0.0,6.0,1,2,1,0,2,0,2,1,1,1,0,0,173000
0.0,1224,462.0,1962,1962,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,101800
560.0,1135,576.0,1936,2007,0.0,1,350.0,7.0,1,2,1,0,2,0,2,0,1,0,0,0,155000
1054.0,1078,264.0,1925,1950,0.0,1,0.0,5.0,0,1,2,0,1,0,2,0,0,0,0,1,125000
0.0,968,331.0,1956,1956,1.0,1,0.0,3.705,0,0,0,0,1,0,1,1,0,1,0,1,104500
1462.0,2224,738.0,2004,2005,216.0,2,1170.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,1,0,350000
0.0,1040,400.0,1950,1950,0.0,2,0.0,3.705,0,0,0,0,1,0,1,0,0,0,0,0,93500
873.0,1790,588.0,1999,1999,158.0,2,633.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,193000
588.0,2555,672.0,1922,1994,0.0,2,0.0,6.0,0,3,0,3,3,0,0,0,0,0,0,0,191000
813.0,813,270.0,1930,2005,0.0,1,0.0,6.0,0,1,1,0,1,0,2,0,0,0,0,1,110000
1299.0,1872,531.0,2001,2001,108.0,2,990.0,8.0,1,2,2,2,2,2,2,1,1,1,0,0,261500
1050.0,1050,338.0,1956,1956,0.0,1,504.0,5.0,0,1,0,0,1,0,1,1,0,1,0,0,128900
1733.0,3500,959.0,1993,1994,738.0,3,292.0,9.214285714285714,1,3,2,2,2,3,2,1,1,1,0,0,584500
864.0,948,248.0,1954,1954,132.0,1,492.0,3.705,0,1,0,0,1,0,2,1,1,1,0,1,111000
750.0,1316,576.0,1926,1950,0.0,1,0.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,90000
1021.0,2380,596.0,1965,1979,113.0,2,187.0,6.0,0,2,0,1,1,0,0,1,0,0,0,0,129000
1296.0,1640,924.0,1954,2006,72.0,1,728.0,6.0,1,1,1,3,1,0,2,1,0,0,0,0,224000
600.0,1200,480.0,2005,2005,0.0,2,390.0,6.0,1,2,1,0,2,0,2,0,1,0,0,0,165000
662.0,1324,180.0,1920,1993,0.0,1,0.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,122000
1546.0,1564,502.0,2006,2007,0.0,2,583.0,8.0,1,2,2,3,2,2,2,1,1,1,0,0,267300
1926.0,3140,820.0,2008,2009,860.0,3,0.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,1,0,485000
1595.0,2486,576.0,1962,1962,0.0,2,0.0,6.0,0,1,0,3,1,0,0,0,0,0,0,1,220000
864.0,1771,600.0,1997,1997,128.0,2,688.0,6.0,0,2,1,0,2,0,2,1,1,1,0,0,215700
1836.0,1836,862.0,2004,2005,42.0,2,1039.0,8.0,1,3,1,3,3,1,2,1,1,1,1,0,280000
1603.0,1575,732.0,2003,2004,504.0,2,1149.0,8.0,1,2,1,2,3,1,2,1,1,1,1,0,284000
630.0,630,0.0,1970,1970,0.0,1,131.0,3.705,0,2,0,0,0,2,1,0,0,0,0,1,84500
1395.0,1395,440.0,1963,1984,218.0,1,717.0,6.0,0,1,0,2,2,3,0,1,0,1,0,0,192000
502.0,1004,200.0,1930,1950,0.0,1,0.0,7.0,0,1,1,1,1,0,0,0,0,0,0,1,105000
1860.0,1836,484.0,2004,2005,0.0,2,24.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,216837
1296.0,1496,450.0,1960,1960,203.0,2,658.0,5.0,0,1,1,0,2,0,0,1,0,1,0,0,141500
894.0,894,450.0,1967,2003,0.0,1,702.0,5.0,0,1,1,0,2,0,2,1,0,1,0,0,130000
1040.0,1040,0.0,1978,1978,136.0,2,616.0,5.0,0,2,0,0,0,0,0,1,0,0,0,0,124000
1008.0,1008,280.0,1952,2003,0.0,1,658.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,139500
864.0,864,528.0,1955,1955,0.0,1,682.0,3.705,0,1,0,0,1,0,0,1,0,0,0,1,79275
1476.0,1484,472.0,2006,2006,32.0,2,428.0,8.0,1,2,2,3,2,2,2,1,1,1,0,0,265900
768.0,790,160.0,1930,1950,0.0,1,384.0,6.0,0,2,0,0,1,1,0,0,0,0,0,0,91000
1122.0,1934,567.0,1977,1977,157.0,2,400.0,5.0,0,2,0,2,1,0,2,1,1,1,0,0,185000
1150.0,1150,300.0,1959,1959,0.0,1,179.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,141000
1582.0,2152,728.0,2007,2008,0.0,2,0.0,8.0,1,2,1,3,1,0,2,1,1,0,1,0,260116
672.0,672,234.0,1941,1950,0.0,1,344.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,113000
1401.0,1511,811.0,1995,1995,302.0,2,770.0,8.0,1,2,1,1,3,3,2,0,1,1,0,0,225000
793.0,793,240.0,1945,1950,0.0,1,700.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,113000
1008.0,1096,352.0,1975,1975,0.0,1,528.0,6.0,0,1,0,1,1,2,0,0,0,0,0,1,125200
918.0,2100,786.0,2007,2007,120.0,2,778.0,8.0,1,3,2,3,3,3,2,1,1,1,1,0,319500
913.0,1558,288.0,1945,1950,0.0,1,580.0,5.0,0,1,0,2,1,0,0,0,0,1,0,0,140000
1632.0,1650,518.0,1958,1958,0.0,1,909.0,6.0,0,2,0,3,1,3,0,1,0,1,0,0,250764
948.0,2088,656.0,2007,2007,108.0,2,40.0,8.0,1,2,1,3,3,2,2,1,1,1,1,0,250000
768.0,1536,400.0,2005,2006,0.0,2,0.0,6.0,1,2,1,3,3,0,2,1,1,1,0,0,176000
1331.0,1721,464.0,1957,1969,289.0,1,668.0,6.0,0,1,0,2,1,0,1,1,0,1,0,0,174850
804.0,1548,440.0,1978,1978,0.0,2,320.0,6.0,0,2,0,2,1,0,0,0,0,0,0,0,147000
918.0,918,264.0,1979,1979,0.0,2,0.0,6.0,0,2,0,2,1,0,0,1,0,1,0,0,99500
1365.0,2690,864.0,2009,2009,0.0,2,986.0,9.214285714285714,1,3,2,3,2,0,2,1,1,1,1,0,398800
953.0,1647,460.0,1999,2000,0.0,2,0.0,6.0,0,2,0,2,2,0,2,1,1,1,0,0,175000
825.0,825,350.0,1954,1954,0.0,1,0.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,109500
1657.0,1657,484.0,1970,1970,0.0,2,1237.0,6.0,0,2,0,2,1,0,1,1,0,1,0,0,163500
788.0,788,0.0,1941,1950,0.0,1,266.0,3.705,0,1,0,2,0,0,0,0,0,0,0,1,100000
1334.0,2826,888.0,1992,1993,692.0,2,1118.0,8.0,1,3,1,2,2,3,2,1,1,1,0,0,334000
864.0,864,280.0,1968,1968,0.0,1,775.0,5.0,0,1,0,0,1,0,2,1,0,0,0,0,137250
1392.0,2462,576.0,2005,2006,456.0,2,57.0,7.0,1,2,1,3,2,1,2,1,1,1,0,0,320000
1063.0,1287,576.0,1959,2006,0.0,1,72.0,5.0,0,1,1,3,3,0,2,1,0,0,0,0,162000
1470.0,1478,484.0,2009,2009,432.0,2,578.0,7.0,1,3,1,3,3,2,2,1,1,1,0,0,222000
698.0,1342,393.0,2003,2003,0.0,2,494.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,178000
788.0,804,240.0,1940,1992,294.0,1,510.0,5.0,0,1,1,3,1,0,0,0,0,1,0,1,119000
864.0,1812,264.0,1962,1962,288.0,2,540.0,5.0,0,1,0,2,2,0,0,1,0,1,0,0,169500
952.0,2256,554.0,2000,2000,0.0,2,300.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,236000
1596.0,1648,525.0,2007,2008,186.0,2,1476.0,8.0,1,3,2,3,3,3,2,1,1,1,0,0,294464
952.0,2112,576.0,1969,1969,0.0,2,500.0,6.0,0,0,0,3,1,1,0,1,0,1,0,0,206900
956.0,2084,618.0,2004,2004,0.0,2,656.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,233000
1032.0,1032,280.0,1924,1950,0.0,1,143.0,6.0,0,1,0,0,1,0,1,0,0,0,0,1,108000
680.0,1470,420.0,1995,1996,119.0,2,476.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,165000
1040.0,1040,748.0,1977,1977,0.0,1,539.0,5.0,0,2,0,0,1,2,0,1,0,0,0,0,134900
884.0,884,240.0,1939,1950,0.0,1,0.0,5.0,1,1,0,0,1,0,2,0,0,0,0,1,113000
1097.0,1097,242.0,1996,1996,0.0,1,549.0,5.0,0,2,0,0,1,0,2,1,1,1,0,0,147900
864.0,864,0.0,1922,1950,0.0,1,0.0,5.0,0,0,0,0,0,0,2,0,1,0,0,1,99900
855.0,1456,460.0,1975,1975,0.0,2,286.0,6.0,0,2,0,0,2,0,1,0,0,1,0,0,143000
816.0,1176,528.0,1934,1950,0.0,1,0.0,6.0,0,1,0,3,1,0,0,0,1,0,0,1,114500
912.0,941,288.0,1967,1967,0.0,1,659.0,5.0,0,1,0,1,1,1,0,1,0,1,0,0,129200
1600.0,1652,482.0,2008,2008,186.0,2,1480.0,8.0,1,3,1,3,3,3,2,1,1,1,0,0,392500
1152.0,2340,252.0,1941,2006,0.0,2,275.0,7.0,1,1,1,3,2,0,2,0,0,1,0,0,266500
384.0,1382,396.0,1998,1998,0.0,2,189.0,7.0,1,2,0,2,3,0,1,0,1,1,0,0,177500
1008.0,1008,384.0,1968,1968,182.0,1,532.0,5.0,0,1,1,0,1,0,1,1,0,1,0,0,139500
608.0,1396,440.0,2007,2007,0.0,2,0.0,6.0,1,2,1,3,3,0,2,1,1,1,0,0,170000
845.0,2154,539.0,1964,1997,306.0,2,414.0,6.0,0,1,0,3,2,0,2,1,0,1,0,0,224500
1082.0,2400,730.0,2003,2004,186.0,3,0.0,8.0,1,2,1,3,3,0,2,1,1,1,1,0,290000
1040.0,1818,240.0,1931,1950,600.0,1,224.0,7.0,0,1,0,2,1,0,2,0,1,0,0,1,169500
1710.0,1710,550.0,2004,2005,108.0,2,0.0,7.0,1,3,1,3,3,1,2,1,1,1,0,0,240000
1078.0,1150,288.0,1955,1955,176.0,1,368.0,5.0,0,1,0,0,3,0,2,1,0,1,0,0,144000
816.0,1977,540.0,1964,1978,272.0,1,442.0,6.0,0,1,0,2,2,0,0,1,0,1,0,0,165000
1332.0,1332,542.0,1990,1991,0.0,2,0.0,6.0,1,2,1,0,2,0,1,1,1,1,0,0,145000
1250.0,1298,504.0,1964,1964,0.0,2,0.0,5.0,0,1,0,0,1,1,2,1,0,0,0,1,114000
1935.0,1973,895.0,2006,2006,375.0,2,0.0,8.0,1,2,1,3,3,2,1,1,1,1,1,0,395000
525.0,1092,440.0,1973,1973,514.0,1,0.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,105500
1049.0,1916,741.0,1998,1999,0.0,2,615.0,8.0,1,2,1,2,1,0,2,1,1,1,0,0,254900
864.0,1238,357.0,1950,1950,0.0,1,432.0,5.0,0,1,0,2,1,0,0,1,0,1,0,0,102000
944.0,1840,622.0,2001,2001,0.0,2,666.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,230000
939.0,1513,180.0,1920,2004,0.0,1,0.0,5.0,0,1,0,0,1,1,2,0,0,0,0,1,137500
1008.0,1143,288.0,1928,1983,0.0,1,406.0,5.0,1,1,0,1,1,0,0,0,0,0,0,1,138000
520.0,1338,576.0,1983,1983,100.0,1,70.0,6.0,1,2,1,1,1,2,1,0,0,1,0,0,156500
864.0,864,463.0,1970,1970,0.0,1,191.0,3.705,0,1,0,0,1,0,2,1,0,0,0,0,124500
808.0,1969,534.0,1977,1977,0.0,2,0.0,7.0,0,2,0,3,2,0,0,1,0,1,0,0,190000
1266.0,1266,388.0,2007,2007,16.0,2,0.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,159895
612.0,2601,621.0,1921,1998,0.0,3,0.0,5.0,0,1,0,0,2,0,2,0,0,1,0,0,189000
912.0,912,0.0,1964,1964,0.0,1,644.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,124000
1392.0,1392,528.0,1957,1996,180.0,1,1302.0,5.0,0,2,0,3,1,0,0,1,0,0,0,0,121500
1824.0,1824,484.0,1957,1957,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,146000
928.0,1823,626.0,2000,2001,0.0,2,663.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,235000
1594.0,1646,525.0,2004,2005,186.0,2,1564.0,8.0,1,3,1,3,3,3,2,1,1,1,0,0,300000
546.0,1092,0.0,1970,1970,0.0,1,0.0,3.705,0,1,0,0,0,0,1,0,0,0,0,1,90500
1728.0,1728,576.0,1965,1965,108.0,2,231.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,142600
1573.0,1573,544.0,2002,2002,110.0,2,788.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,227000
920.0,2480,400.0,1940,1950,0.0,2,246.0,7.0,0,1,0,3,1,0,2,0,0,0,0,0,205000
1341.0,1341,482.0,1999,2000,158.0,1,915.0,8.0,1,2,1,2,2,3,2,1,1,1,0,0,246900
173.0,1361,185.0,1895,1950,0.0,1,0.0,3.705,0,0,0,0,1,0,2,0,0,0,0,1,89000
744.0,1120,480.0,1948,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,2,0,0,0,0,1,64000
1226.0,1226,484.0,1978,1978,0.0,1,652.0,8.0,1,2,1,2,3,3,0,1,0,1,0,0,170000
1734.0,2822,1020.0,2008,2009,424.0,3,0.0,9.214285714285714,1,3,2,3,2,3,2,1,1,1,1,0,582933
1103.0,1103,440.0,1925,1980,0.0,1,397.0,6.0,0,1,1,3,1,0,1,0,0,0,0,1,110500
1179.0,1179,622.0,1960,1960,198.0,1,0.0,6.0,0,1,0,0,3,0,1,1,0,1,0,1,110000
698.0,698,0.0,1947,2008,0.0,1,0.0,5.0,0,1,0,0,0,0,2,1,0,0,0,1,118000
998.0,2046,871.0,2003,2004,292.0,2,866.0,7.0,1,2,1,3,2,0,2,1,1,1,1,0,284000
858.0,1716,490.0,1962,1962,318.0,1,319.0,6.0,0,1,0,3,3,0,2,1,0,1,0,0,171000
835.0,1812,478.0,2004,2004,0.0,2,0.0,7.0,1,2,1,0,2,3,2,1,1,1,0,0,193000
1090.0,1178,502.0,1976,2003,0.0,1,1090.0,5.0,0,2,0,0,1,0,0,1,1,1,0,0,135000
818.0,1636,288.0,1919,1950,0.0,1,0.0,7.0,0,1,1,3,1,1,0,0,0,0,0,0,167000
576.0,864,528.0,1950,1950,0.0,1,0.0,3.705,0,1,0,0,2,0,2,1,0,0,0,1,105000
1588.0,1588,472.0,1999,1999,183.0,2,1162.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,214000
1420.0,1914,746.0,2004,2004,112.0,2,994.0,8.0,1,2,1,2,2,0,2,1,1,1,1,0,279000
675.0,1875,485.0,1975,2000,248.0,3,548.0,6.0,0,1,1,2,2,0,0,0,0,1,0,0,184500
649.0,1183,308.0,1948,2002,0.0,1,331.0,3.705,0,1,0,0,1,0,2,0,0,0,0,1,120000
816.0,1730,528.0,1992,1992,0.0,2,52.0,6.0,1,2,1,0,2,0,2,1,1,1,0,0,171500
625.0,1250,528.0,2006,2007,0.0,2,0.0,7.0,1,2,1,0,2,0,2,0,1,0,0,0,164700
868.0,2559,506.0,1989,1989,232.0,2,549.0,6.0,1,2,2,2,2,0,2,1,0,1,0,0,209000
1365.0,1548,388.0,2004,2004,18.0,2,1059.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,225000
658.0,1184,0.0,1910,1996,0.0,1,0.0,5.0,0,1,0,0,0,0,0,0,1,0,0,1,81000
1670.0,1670,928.0,2006,2006,0.0,2,1562.0,8.0,1,3,1,3,2,0,2,1,1,1,0,0,336820
1157.0,2062,454.0,1988,1989,128.0,2,1065.0,7.0,1,2,0,3,3,3,2,1,0,1,0,0,277000
894.0,894,312.0,1960,1960,0.0,1,0.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,117600
856.0,1668,271.0,1950,2005,0.0,1,120.0,6.0,0,1,0,0,1,0,2,0,0,1,0,0,140000
1751.0,1766,874.0,2008,2008,402.0,2,1153.0,9.214285714285714,1,3,2,3,3,2,2,1,1,1,0,0,395039
768.0,1496,572.0,2007,2007,0.0,3,0.0,6.0,1,2,1,0,1,0,2,1,0,1,0,0,181755
1400.0,1400,612.0,2005,2006,118.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,186800
744.0,2140,549.0,1965,1965,0.0,2,388.0,5.0,0,1,0,2,3,0,0,1,0,1,0,0,177500
656.0,968,216.0,1927,2007,0.0,2,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,64500
1488.0,1488,506.0,2004,2005,0.0,2,1298.0,7.0,1,3,1,3,3,2,2,1,1,1,0,0,260000
1266.0,1266,388.0,2007,2007,16.0,2,0.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,185485
715.0,875,180.0,1931,1993,0.0,1,209.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,105000
528.0,1855,512.0,1976,1994,360.0,2,0.0,6.0,1,1,0,2,2,0,2,0,0,1,0,0,187000
1208.0,1621,440.0,1984,1998,0.0,2,213.0,7.0,1,2,1,0,2,1,2,1,0,1,0,0,202500
1614.0,1614,878.0,2005,2006,210.0,2,1178.0,7.0,1,2,1,0,2,1,2,1,1,1,1,0,245700
630.0,1266,283.0,1980,1980,0.0,1,0.0,6.0,0,1,0,2,2,0,2,0,0,1,0,0,128000
1030.0,2098,878.0,2005,2005,178.0,2,0.0,8.0,1,2,2,3,2,1,1,1,1,1,1,0,275500
978.0,1983,490.0,1999,1999,344.0,2,694.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,225000
528.0,1183,288.0,1959,1959,0.0,1,433.0,5.0,0,2,0,0,2,2,0,0,0,1,0,0,138000
525.0,1092,264.0,1971,1971,381.0,1,0.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,88000
2153.0,2643,694.0,2006,2006,772.0,2,0.0,9.214285714285714,1,2,2,3,3,2,2,1,1,1,1,0,380000
1660.0,1660,660.0,2007,2007,292.0,2,0.0,8.0,1,2,1,3,3,2,2,1,1,1,0,0,256000
900.0,900,576.0,1951,2000,0.0,1,234.0,5.0,0,1,1,0,1,1,0,1,0,0,0,0,134800
561.0,1229,462.0,1980,1980,0.0,1,0.0,6.0,0,2,0,2,3,0,0,0,0,1,0,0,121000
874.0,1761,578.0,2007,2007,0.0,3,0.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,227875
1694.0,1694,776.0,2008,2008,72.0,2,0.0,8.0,1,2,1,0,2,2,2,1,1,1,0,0,245350
624.0,1248,0.0,1920,1950,0.0,2,0.0,5.0,0,1,0,0,0,0,1,0,1,0,0,1,93500
458.0,835,366.0,1920,1950,0.0,1,108.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,83000
1580.0,1953,501.0,1992,1992,0.0,2,985.0,6.0,1,2,1,1,3,2,2,1,1,1,0,0,240000
592.0,1173,240.0,1901,1950,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,113000
1215.0,1215,297.0,1958,1998,176.0,1,585.0,6.0,0,1,0,0,1,0,0,1,0,1,0,0,155000
912.0,912,288.0,1961,1996,0.0,1,832.0,6.0,0,1,1,0,1,1,1,1,0,0,0,0,142000
884.0,904,180.0,1926,2004,0.0,1,0.0,6.0,1,1,0,0,1,0,1,0,1,0,0,1,119000
983.0,1750,423.0,1940,1985,0.0,2,660.0,6.0,0,2,0,0,1,1,2,0,0,1,0,0,160000
839.0,1593,398.0,2004,2004,0.0,2,759.0,6.0,0,1,0,2,3,0,2,1,1,1,0,0,193000
1105.0,2202,517.0,1992,1993,309.0,2,335.0,8.0,1,3,1,2,2,0,2,1,1,1,0,0,263000
1310.0,1310,400.0,2005,2005,0.0,2,24.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,164990
948.0,948,280.0,1954,1954,0.0,1,732.0,3.705,0,1,0,2,1,0,2,1,0,0,0,1,119000
1372.0,1448,692.0,2006,2007,238.0,2,24.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,238500
1533.0,1533,576.0,1975,1975,0.0,2,655.0,7.0,0,2,1,2,1,3,0,1,0,1,0,0,280000
1511.0,1565,476.0,2006,2007,36.0,2,60.0,8.0,1,2,1,0,3,0,2,1,1,1,0,0,193800
1040.0,1060,572.0,1976,1976,0.0,1,840.0,5.0,0,2,0,2,1,0,0,1,1,1,0,1,129900
990.0,990,672.0,1994,1995,0.0,1,686.0,5.0,0,2,0,0,1,0,2,1,1,0,0,0,145000
1753.0,1787,748.0,2001,2002,178.0,2,0.0,8.0,1,2,1,2,2,3,2,1,1,1,0,0,275000
0.0,1040,400.0,1950,1950,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,81400
1089.0,1089,252.0,1954,1954,0.0,1,173.0,5.0,0,2,0,3,2,0,0,1,0,0,0,1,125000
861.0,861,288.0,1920,1950,0.0,1,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,1,80000
1107.0,1296,260.0,1924,1999,203.0,2,133.0,5.0,0,1,0,3,1,1,0,0,0,0,0,0,104000
1720.0,1720,527.0,1996,1996,338.0,2,919.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,260400
725.0,1479,484.0,1981,2003,306.0,2,321.0,7.0,1,2,1,2,2,0,2,1,0,1,0,0,176000
1040.0,1040,264.0,1966,1966,442.0,1,249.0,5.0,0,1,0,0,2,2,0,1,0,1,0,0,123000
1519.0,2172,687.0,2000,2000,295.0,2,0.0,9.214285714285714,1,3,2,2,2,1,2,1,1,1,0,0,291000
972.0,972,240.0,1948,2002,0.0,1,680.0,6.0,0,1,0,3,1,0,2,1,0,0,0,0,132000
728.0,1456,400.0,2005,2005,0.0,2,0.0,6.0,0,2,1,0,3,0,2,1,1,1,0,0,176000
1048.0,1728,576.0,1956,1956,70.0,2,625.0,5.0,0,1,0,3,1,0,0,1,0,0,0,0,177625
784.0,1221,392.0,1924,1950,0.0,1,392.0,5.0,0,1,0,0,1,0,1,0,0,1,0,1,104900
842.0,1749,515.0,1999,1999,0.0,2,500.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,196000
1577.0,1577,564.0,2005,2005,394.0,2,848.0,9.214285714285714,1,3,2,3,2,0,2,1,1,1,1,0,280000
384.0,1474,400.0,1995,1996,22.0,2,0.0,7.0,0,2,0,2,3,0,1,0,1,1,0,0,168500
781.0,1671,423.0,1995,1995,0.0,2,0.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,170000
0.0,2034,1041.0,1953,1953,0.0,1,0.0,3.705,0,0,0,0,2,0,2,1,0,0,0,0,130000
989.0,2009,400.0,1939,1950,0.0,2,300.0,7.0,0,1,0,3,1,1,0,0,0,0,0,1,150000
1100.0,1100,462.0,1996,1996,0.0,1,0.0,5.0,0,2,0,0,2,0,2,1,1,1,0,0,145000
1728.0,1728,560.0,1976,1976,0.0,2,1606.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,188000
916.0,1600,460.0,1997,1997,0.0,2,0.0,6.0,0,2,0,2,3,2,1,1,1,1,0,0,169000
